title,url,description,genres
The Plague,https://www.goodreads.com/book/show/11989.The_Plague,"The Plague is a novel by Albert Camus, published in 1947.It tells the story from the point of view of a narrator of a plague sweeping the French Algerian city of Oran. The narrator remains unknown until the start of the last chapter, chapter 5 of part 5. The novel presents a snapshot of life in Oran as seen through the author's distinctive absurdist point of view.The book tells a gripping tale of human unrelieved horror, of survival and resilience, and of the ways in which humankind confronts death, is at once a masterfully crafted novel, eloquently understated and epic in scope, and a parable of ageless moral resonance, profoundly relevant to our times. In Oran, a coastal town in North Africa, the plague begins as a series of portents, unheeded by the people. It gradually becomes an omnipresent reality, obliterating all traces of the past and driving its victims to almost unearthly extremes of suffering, madness, and compassion.The Plague is considered an existentialist classic despite Camus' objection to the label. The novel stresses the powerlessness of the individual characters to affect their destinies. The narrative tone is similar to Kafka's, especially in The Trial, whose individual sentences potentially have multiple meanings; the material often pointedly resonating as stark allegory of phenomenal consciousness and the human condition.","['Fiction', 'Classics', 'Philosophy', 'France', 'Literature', 'French Literature', 'Novels', '20th Century', 'Literary Fiction', 'Historical Fiction']"
Goodnight Moon,https://www.goodreads.com/book/show/32929.Goodnight_Moon,"In a great green room, tucked away in bed, is a little bunny. ""Goodnight room, goodnight moon."" And to all the familiar things in the softly lit room -- to the picture of the three little bears sitting on chairs, to the clocks and his socks, to the mittens and the kittens, to everything one by one -- the little bunny says goodnight.In this classic of children's literature, beloved by generations of readers and listeners, the quiet poetry of the words and the gentle, lulling illustrations combine to make a perfect book for the end of the day.","['Childrens', 'Picture Books', 'Classics', 'Fiction', 'Poetry', 'Kids', 'Animals', 'Juvenile', 'Young Adult', 'Storytime']"
The Screwtape Letters,https://www.goodreads.com/book/show/8130077-the-screwtape-letters,"A Masterpiece of Satire on Hell’s Latest Novelties and Heaven’s Unanswerable AnswerC.S. Lewis’s The Screwtape Letters has entertained and enlightened readers the world over with its sly and ironic portrayal of human life and foibles from the unique vantage point of Screwtape, a highly placed assistant to “Our Father Below.” At once wildly comic, deadly serious, and strikingly original, C.S. Lewis gives us the correspondence of the wordly-wise devil to his nephew Wormwood, a novice demon in charge of securing the damnation of an ordinary young man. The Screwtape Letters is the most engaging account of temptation—and triumph over it—ever written. ","['Fiction', 'Christian', 'Classics', 'Religion', 'Christianity', 'Fantasy', 'Theology', 'Christian Fiction', 'Faith', 'Philosophy']"
Brideshead Revisited,https://www.goodreads.com/book/show/30933.Brideshead_Revisited,"The most nostalgic and reflective of Evelyn Waugh's novels, Brideshead Revisited looks back to the golden age before the Second World War. It tells the story of Charles Ryder's infatuation with the Marchmains and the rapidly-disappearing world of privilege they inhabit. Enchanted first by Sebastian at Oxford, then by his doomed Catholic family, in particular his remote sister, Julia, Charles comes finally to recognize only his spiritual and social distance from them.","['Fiction', 'Historical Fiction', 'Classics', 'Literature', 'Novels', 'British Literature', 'LGBT', '20th Century', 'Literary Fiction', 'Historical']"
The Heart Is a Lonely Hunter,https://www.goodreads.com/book/show/37380.The_Heart_Is_a_Lonely_Hunter,"Carson McCullers’ prodigious first novel was published to instant acclaim when she was just twenty-three. Set in a small town in the middle of the deep South, it is the story of John Singer, a lonely deaf-mute, and a disparate group of people who are drawn towards his kind, sympathetic nature. The owner of the café where Singer eats every day, a young girl desperate to grow up, an angry drunkard, a frustrated black doctor: each pours their heart out to Singer, their silent confidant, and he in turn changes their disenchanted lives in ways they could never imagine.","['Fiction', 'Classics', 'Literature', 'Novels', 'Historical Fiction', 'Literary Fiction', 'Southern Gothic', 'American', 'Southern', 'Coming Of Age']"
Cannery Row,https://www.goodreads.com/book/show/4799.Cannery_Row,"Cannery Row is a book without much of a plot. Rather, it is an attempt to capture the feeling and people of a place, the cannery district of Monterey, California, which is populated by a mix of those down on their luck and those who choose for other reasons not to live ""up the hill"" in the more respectable area of town. The flow of the main plot is frequently interrupted by short vignettes that introduce us to various denizens of the Row, most of whom are not directly connected with the central story. These vignettes are often characterized by direct or indirect reference to extreme violence: suicides, corpses, and the cruelty of the natural world.The ""story"" of follows the adventures of Mack and the boys, a group of unemployed yet resourceful men who inhabit a converted fish-meal shack on the edge of a vacant lot down on the Row.Sweet Thursday is the sequel to Cannery Row.","['Fiction', 'Classics', 'Literature', 'Historical Fiction', 'American', 'Novels', 'Literary Fiction', 'Classic Literature', '20th Century', 'The United States Of America']"
I Capture the Castle,https://www.goodreads.com/book/show/31122.I_Capture_the_Castle,"Through six turbulent months of 1934, 17-year-old Cassandra Mortmain keeps a journal, filling three notebooks with sharply funny yet poignant entries about her home, a ruined Suffolk castle, and her eccentric and penniless family. By the time the last diary shuts, there have been great changes in the Mortmain household, not the least of which is that Cassandra is deeply, hopelessly, in love.","['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Romance', 'Coming Of Age', 'Historical', 'British Literature', 'Audiobook', 'Novels']"
The Pearl,https://www.goodreads.com/book/show/5308.The_Pearl,"Like his father and grandfather before him, Kino is a poor diver, gathering pearls from the gulf beds that once brought great wealth to the kings of Spain and now provide Kino, Juana, and their infant son with meager subsistence. Then, on a day like any other, Kino emerges from the sea with a pearl as large as a sea gull’s egg, as “perfect as the moon.” With the pearl comes hope, the promise of comfort and of security…A story of classic simplicity, based on a Mexican folk tale, The Pearl explores the secrets of man’s nature, greed, the darkest depths of evil, and the luminous possibilities of love.","['Classics', 'Fiction', 'Literature', 'School', 'Historical Fiction', 'American', 'Novels', 'Read For School', 'Short Stories', 'Novella']"
"Cry, the Beloved Country",https://www.goodreads.com/book/show/6150.Cry_the_Beloved_Country,"Cry, the Beloved Country, the most famous and important novel in South Africa’s history, was an immediate worldwide bestseller in 1948. Alan Paton’s impassioned novel about a black man’s country under white man’s law is a work of searing beauty.Cry, the beloved country, for the unborn child that is the inheritor of our fear. Let him not love the earth too deeply. Let him not laugh too gladly when the water runs through his fingers, nor stand too silent when the setting sun makes red the veld with fire. Let him not be too moved when the birds of his land are singing, nor give too much of his heart to a mountain or valley. For fear will rob him of all if he gives too much.The eminent literary critic Lewis Gannett wrote, “We have had many novels from statesmen and reformers, almost all bad; many novels from poets, almost all thin. In Alan Paton’s the statesman, the poet and the novelist meet in a unique harmony.”is the deeply moving story of the Zulu pastor Stephen Kumalo and his son, Absalom, set against the background of a land and a people riven by racial injustice. Remarkable for its lyricism, unforgettable for character and incident, is a classic work of love and hope, courage and endurance, born of the dignity of man.","['Fiction', 'Classics', 'Historical Fiction', 'South Africa', 'Literature', 'School', 'Novels', 'Historical', 'High School', 'Read For School']"
Hiroshima,https://www.goodreads.com/book/show/27323.Hiroshima,"On August 6, 1945, Hiroshima was destroyed by the first atom bomb ever dropped on a city. This book, John Hersey's journalistic masterpiece, tells what happened on that day. Told through the memories of survivors, this timeless, powerful and compassionate document has become a classic ""that stirs the conscience of humanity"" (The New York Times).","['History', 'Nonfiction', 'War', 'Classics', 'Japan', 'World War II', 'Historical', 'Journalism', 'Asia', 'School']"
The Fountainhead,https://www.goodreads.com/book/show/2122.The_Fountainhead,"The revolutionary literary vision that sowed the seeds of Objectivism, Ayn Rand's groundbreaking philosophy, and brought her immediate worldwide acclaim.This modern classic is the story of intransigent young architect Howard Roark, whose integrity was as unyielding as granite...of Dominique Francon, the exquisitely beautiful woman who loved Roark passionately, but married his worst enemy...and of the fanatic denunciation unleashed by an enraged society against a great creator. As fresh today as it was then, Rand’s provocative novel presents one of the most challenging ideas in all of fiction—that man’s ego is the fountainhead of human progress...“A writer of great power. She has a subtle and ingenious mind and the capacity of writing brilliantly, beautifully, bitterly...This is the only novel of ideas written by an American woman that I can recall.”—The New York Times","['Fiction', 'Classics', 'Philosophy', 'Literature', 'Novels', 'Politics', 'Architecture', 'Literary Fiction', 'American', 'Classic Literature']"
The Glass Menagerie,https://www.goodreads.com/book/show/92517.The_Glass_Menagerie,"No play in the modern theater has so captured the imagination and heart of the American public as Tennessee Williams's The Glass Menagerie. As Williams's first popular success, it launched the brilliant, if somewhat controversial, career, of our pre-eminent lyric playwright. Since its premiere in Chicago in 1944, with the legendary Laurette Taylor in the role of Amanda, Menagaerie has been the bravura piece for great actresses from Jessica Tandy to Joanne Woodward, and is studied and performed in classrooms and theatres around the world.The Glass Menagerie (in the reading text the author preferred) is now available only in its New Directions Paperbook edition. A new introduction by the editor of The Tennessee Williams Annual Review, Robert Bray, reappraises the play more than half a century after it won the New York Drama Critics Circle Award. This edition of The Glass Menagerie also includes Williams's essay on the impact of sudden fame on a struggling writer, ""The Catastrophe of Success,"" as well as a short section of Williams's own ""Production Notes.""(back cover)","['Plays', 'Classics', 'Fiction', 'Drama', 'School', 'Theatre', 'Literature', 'Read For School', 'High School', 'American']"
Ficciones,https://www.goodreads.com/book/show/426504.Ficciones,"The seventeen pieces in Ficciones demonstrate the whirlwind of Borges's genius and mirror the precision and potency of his intellect and inventiveness, his piercing irony, his skepticism, and his obsession with fantasy. Borges sends us on a journey into a compelling, bizarre, and profoundly resonant realm; we enter the fearful sphere of Pascal's abyss, the surreal and literal labyrinth of books, and the iconography of eternal return. To enter the worlds in Ficciones is to enter the mind of Jorge Luis Borges, wherein lies Heaven, Hell, and everything else in between.Part One: The Garden of Forking PathsPrologueTlön, Uqbar, Orbis Tertius (1940)The Approach to Al-Mu'tasim (1936, not included in the 1941 edition)Pierre Menard, Author of the Quixote (1939)The Circular Ruins (1940)The Lottery in Babylon (1941)An Examination of the Work of Herbert Quain (1941)The Library of Babel (1941)The Garden of Forking Paths (1941)Part Two: ArtificesPrologueFunes the Memorious (1942)The Form of the Sword (1942)Theme of the Traitor and the Hero (1944)Death and the Compass (1942)The Secret Miracle (1943)Three Versions of Judas (1944)The End (1953, 2nd edition only)The Sect of the Phoenix (1952, 2nd edition only)The South (1953, 2nd edition only)","['Fiction', 'Short Stories', 'Magical Realism', 'Fantasy', 'Literature', 'Spanish Literature', 'Philosophy', 'Latin American', '20th Century', 'Classics']"
The Chronicles of Narnia,https://www.goodreads.com/book/show/11127.The_Chronicles_of_Narnia,"Librarian note: An alternate cover for this edition can be found here: 2005.Journeys to the end of the world, fantastic creatures, and epic battles between good and evil—what more could any reader ask for in one book? The book that has it all is The Lion, the Witch and the Wardrobe, written in 1949 by Clive Staples Lewis. But Lewis did not stop there. Six more books followed, and together they became known as The Chronicles of Narnia.For the past fifty years, have transcended the fantasy genre to become part of the canon of classic literature. Each of the seven books is a masterpiece, drawing the reader into a land where magic meets reality, and the result is a fictional world whose scope has fascinated generations.This edition presents all seven books—unabridged—in one impressive volume. The books are presented here in chronlogical order, each chapter graced with an illustration by the original artist, Pauline Baynes. Deceptively simple and direct, continue to captivate fans with adventures, characters, and truths that speak to readers of all ages, even fifty years after they were first published.","['Fantasy', 'Classics', 'Fiction', 'Young Adult', 'Childrens', 'Christian', 'Middle Grade', 'Christian Fiction', 'Science Fiction Fantasy', 'Magic']"
Make Way for Ducklings,https://www.goodreads.com/book/show/29291.Make_Way_for_Ducklings,"This classic tale of the famous Mallard ducks of Boston is available for the first time in a full-sized paperback edition. Awarded the Caldecott Medal in 1942, Make Way for Ducklings has been described as ""one of the merriest picture books ever"" (The New York Times). Ideal for reading aloud, this book deserves a place of honor on every child's bookshelf.","['Picture Books', 'Childrens', 'Classics', 'Fiction', 'Animals', 'Family', 'Juvenile', 'Kids', 'Birds', 'Adventure']"
The Razor’s Edge,https://www.goodreads.com/book/show/31196.The_Razor_s_Edge,"Larry Darrell is a young American in search of the absolute. The progress of this spiritual odyssey involves him with some of Maugham's most brillant characters - his fiancee Isabel, whose choice between love and wealth have lifelong repercussions, and Elliot Templeton, her uncle, a classic expatriate American snob. The most ambitious of Maugham's novels, this is also one in which Maugham himself plays a considerable part as he wanders in and out of the story, to observe his characters struggling with their fates.","['Fiction', 'Classics', 'Literature', 'Philosophy', 'Novels', 'Historical Fiction', 'Literary Fiction', 'British Literature', '20th Century', 'France']"
Stuart Little,https://www.goodreads.com/book/show/138959.Stuart_Little,"E.B. White's classic novel about one small mouse on a very big adventure!Stuart Little is no ordinary mouse. Born to a family of humans, he lives in New York City with his parents, his older brother George, and Snowbell the cat. Though he's shy and thoughtful, he's also a true lover of adventure.Stuart's greatest adventure comes when his best friend, a beautiful little bird named Margalo, disappears from her nest. Determined to track her down, Stuart ventures away from home for the very first time in his life. He finds adventure aplenty. But will he find his friend?","['Classics', 'Childrens', 'Fiction', 'Fantasy', 'Animals', 'Middle Grade', 'Young Adult', 'Chapter Books', 'Adventure', 'Juvenile']"
All the King’s Men,https://www.goodreads.com/book/show/5527.All_the_King_s_Men,"All the King's Men is a 1946 novel by Robert Penn Warren. Its title is drawn from the nursery rhyme ""Humpty Dumpty"". The novel tells the story of charismatic populist governor Willie Stark and his political machinations in the Depression-era Deep South. It is commonly thought to have been loosely inspired by the real-life story of U.S. Senator Huey P. Long, who was assassinated in 1935. Warren won the Pulitzer Prize for All the King's Men in 1947. The novel has received critical acclaim and remained perennially popular since its first publication. It was rated the 36th greatest novel of the 20th century by Modern Library, and it was chosen as one of Time magazine's 100 best novels since 1923. All the King's Men portrays the dramatic and theatrical political rise and governorship of Willie Stark, a cynical populist in the 1930s American South.","['Fiction', 'Classics', 'Historical Fiction', 'Politics', 'Literature', 'Novels', 'Literary Fiction', 'American', 'Southern', 'Historical']"
The Power and the Glory,https://www.goodreads.com/book/show/3690.The_Power_and_the_Glory,"In a poor, remote section of southern Mexico, the paramilitary group, the Red Shirts have taken control. God has been outlawed, and the priests have been systematically hunted down and killed. Now, the last priest is on the run. Too human for heroism, too humble for martyrdom, the nameless little worldly ""whiskey priest"" is nevertheless impelled toward his squalid Calvary as much by his own compassion for humanity as by the efforts of his pursuers.In his introduction, John Updike calls The Power and the Glory, ""Graham Greene's masterpiece…. The energy and grandeur of his finest novel derive from the will toward compassion, an ideal communism even more Christian than Communist.""","['Fiction', 'Classics', 'Historical Fiction', 'Literature', 'Religion', 'Novels', 'Literary Fiction', 'British Literature', 'Catholic', '20th Century']"
Cheaper by the Dozen,https://www.goodreads.com/book/show/764903.Cheaper_by_the_Dozen,"""Dad had enough gall to be divided into three parts."" Dad was Frank B. Gilbreth, to the world a distinguished innovator in scientific factory management, and to his family of six boys and six girls a lively, unpredictable and wholly beloved autocrat.Their house in Montclair, New Jersey, was a sort of laboratory for the elimination of waste motions - ""motion study"" as the elder Gilbreth called it. The children made excellent, if occasionally unwilling, guinea pigs.Only a motion-study expert could have coped with their temperamental Pierce Arrow (nicknamed ""Foolish Carriage""). But Dad found no difficulty in blowing all three horns (one electric, two of the bulb variety) as he stepped on the gas, steered madly through traffic, puffed on his cigar, cuffed a noisy youngster in the back seat, and bellowed, ""Road hog, road hog,"" at the unwary.The annual trip to their summer home in Nantucket, Massachusetts, was always fraught with drama. They inevitably caused a sensation when they passed through a small town, and were once taken for an entire orphanage on an outing. Stops were, of course, frequent and once when one of the twelve got left behind, the loss was not discovered for several hours.Democracy was religiously practiced in the Gilbreth family through the medium of the family council. There was the matter of the dog, for instance. Dad firmly believed that ""any pet which didn't lay eggs was an extravagance that a man with twelve children could ill afford."" But the vote was twelve to one, with Mother abstaining, and the dog was added to the general bedlam.The Gilbreths astounded the Nantucket natives (who considered the Gilbreth homestead - a pair of lighthouses with a cottage squeezed between - a must stopping place for visiting tourists), paralyzed the Montclair schools, and routed the visiting psychiatrists. Their high jinks are faithfully reported by two of the famous dozen in this uproarious book.","['Nonfiction', 'Classics', 'Biography', 'Memoir', 'Humor', 'Childrens', 'Biography Memoir', 'Family', 'Autobiography', 'History']"
The Lottery and Other Stories,https://www.goodreads.com/book/show/89723.The_Lottery_and_Other_Stories,"The Lottery, one of the most terrifying stories written in this century, created a sensation when it was first published in The New Yorker. ""Power and haunting,"" and ""nights of unrest"" were typical reader responses. This collection, the only one to appear during Shirley Jackson's lifetime, unites ""The Lottery:"" with twenty-four equally unusual stories. Together they demonstrate Jackson's remarkable range--from the hilarious to the truly horrible--and power as a storyteller.","['Short Stories', 'Horror', 'Fiction', 'Classics', 'Gothic', 'Literature', 'Audiobook', 'Anthologies', 'American', 'Adult']"
The Second Sex,https://www.goodreads.com/book/show/457264.The_Second_Sex,"Newly translated and unabridged in English for the first time, Simone de Beauvoir’s masterwork is a powerful analysis of the Western notion of “woman,” and a groundbreaking exploration of inequality and otherness.  This long-awaited new edition reinstates significant portions of the original French text that were cut in the first English translation. Vital and groundbreaking, Beauvoir’s pioneering and impressive text remains as pertinent today as it was back then, and will continue to provoke and inspire generations of men and women to come.","['Feminism', 'Nonfiction', 'Philosophy', 'Classics', 'Womens', 'Gender', 'France', 'Sociology', 'Politics', 'Theory']"
Curious George,https://www.goodreads.com/book/show/420297.Curious_George,"The first adventure in this highly popular series tells how the little monkey Curious George, caught in the jungle and brought back to the city by a man in a yellow hat, can't help being interested in all the new things around him. Though well meaning, George's curiosity always gets him into trouble. Young readers can easily relate, and Rey's cheerful illustrations celebrate Curious George's innocence.","['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Adventure', 'Kids', 'Fantasy', 'Juvenile', 'Humor']"
Native Son,https://www.goodreads.com/book/show/15622.Native_Son,"Right from the start, Bigger Thomas had been headed for jail. It could have been for assault or petty larceny; by chance, it was for murder and rape. Native Son tells the story of this young black man caught in a downward spiral after he kills a young white woman in a brief moment of panic.Set in Chicago in the 1930s, Wright's powerful novel is an unsparing reflection on the poverty and feelings of hopelessness experienced by people in inner cities across the country and of what it means to be black in America.","['Fiction', 'Classics', 'Historical Fiction', 'Race', 'African American', 'Literature', 'Novels', 'Banned Books', 'School', 'American']"
The Lottery,https://www.goodreads.com/book/show/6219656-the-lottery,"In a small American town, the local residents are abuzz with excitement and nervousness when they wake on the morning of the twenty-seventh of June. Everything has been prepared for the town’s annual tradition—a lottery in which every family must participate, and no one wants to win.“The Lottery” stands out as one of the most famous short stories in American literary history. Originally published in The New Yorker, the author immediately began receiving letters from readers who demanded an explanation of the story’s meaning. “The Lottery” has been adapted for stage, television, radio and film.","['Short Stories', 'Classics', 'Horror', 'Fiction', 'Dystopia', 'School', 'Read For School', 'Science Fiction', 'Gothic', 'Literature']"
The Glass Bead Game,https://www.goodreads.com/book/show/16634.The_Glass_Bead_Game,"The final novel of Hermann Hesse, The Glass Bead Game is a fascinating tale of the complexity of modern life as well as a classic of modern literature.Set in the twenty-third century, The Glass Bead Game is the story of Joseph Knecht, who has been raised in Castalia, the remote place his society has provided for the intellectual elite to grow and flourish. Since childhood, Knecht has been consumed with mastering the Glass Bead Game, which requires a synthesis of aesthetics and philosophy, which he achieves in adulthood, becoming a Magister Ludi (Master of the Game).","['Fiction', 'Classics', 'Philosophy', 'Literature', 'German Literature', 'Novels', 'Science Fiction']"
Zorba the Greek,https://www.goodreads.com/book/show/53639.Zorba_the_Greek,"The classic novel, international sensation, and inspiration for the film starring Anthony Quinn explores the struggle between the aesthetic and the rational, the inner life and the life of the mind.The classic novel Zorba the Greek is the story of two men, their incredible friendship, and the importance of living life to the fullest. Zorba, a Greek working man, is a larger-than-life character, energetic and unpredictable. He accompanies the unnamed narrator to Crete to work in the narrator’s lignite mine, and the pair develops a singular relationship. The two men couldn’t be further apart: The narrator is cerebral, modest, and reserved; Zorba is unfettered, spirited, and beyond the reins of civility. Over the course of their journey, he becomes the narrator’s greatest friend and inspiration and helps him to appreciate the joy of living.Zorba has been acclaimed as one of the most remarkable figures in literature; he is a character in the great tradition of Sinbad the Sailor, Falstaff, and Sancho Panza. He responds to all that life offers him with passion, whether he’s supervising laborers at a mine, confronting mad monks in a mountain monastery, embellishing the tales of his past adventures, or making love. Zorba the Greek explores the beauty and pain of existence, inviting readers to reevaluate the most important aspects of their lives and live to the fullest.","['Fiction', 'Classics', 'Philosophy', 'Greece', 'Novels', 'Literature', 'Historical Fiction', '20th Century', 'Unfinished', 'Literary Fiction']"
The Boxcar Children,https://www.goodreads.com/book/show/297249.The_Boxcar_Children,"The Aldens begin their adventure by making a home in a boxcar. Their goal is to stay together, and in the process they find a grandfather.","['Childrens', 'Fiction', 'Mystery', 'Classics', 'Middle Grade', 'Young Adult', 'Chapter Books', 'Adventure', 'Juvenile', 'Realistic Fiction']"
