title,url,description,genres
Lessons in Chemistry,https://www.goodreads.com/book/show/58065033-lessons-in-chemistry,"Chemist Elizabeth Zott is not your average woman. In fact, Elizabeth Zott would be the first to point out that there is no such thing as an average woman. But it’s the early 1960s and her all-male team at Hastings Research Institute takes a very unscientific view of equality. Except for one: Calvin Evans; the lonely, brilliant, Nobel–prize nominated grudge-holder who falls in love with—of all things—her mind. True chemistry results.But like science, life is unpredictable. Which is why a few years later Elizabeth Zott finds herself not only a single mother, but the reluctant star of America’s most beloved cooking show . Elizabeth’s unusual approach to cooking (“combine one tablespoon acetic acid with a pinch of sodium chloride”) proves revolutionary. But as her following grows, not everyone is happy. Because as it turns out, Elizabeth Zott isn’t just teaching women to cook. She’s daring them to change the status quo.Laugh-out-loud funny, shrewdly observant, and studded with a dazzling cast of supporting characters, is as original and vibrant as its protagonist.","['Fiction', 'Historical Fiction', 'Audiobook', 'Romance', 'Feminism', 'Historical', 'Adult', 'Book Club', 'Contemporary', 'Adult Fiction']"
Beach Read,https://www.goodreads.com/book/show/52867387-beach-read,"A romance writer who no longer believes in love and a literary writer stuck in a rut engage in a summer-long challenge that may just upend everything they believe about happily ever afters.Augustus Everett is an acclaimed author of literary fiction. January Andrews writes bestselling romance. When she pens a happily ever after, he kills off his entire cast.They’re polar opposites.In fact, the only thing they have in common is that for the next three months, they’re living in neighboring beach houses, broke, and bogged down with writer’s block.Until, one hazy evening, one thing leads to another and they strike a deal designed to force them out of their creative ruts: Augustus will spend the summer writing something happy, and January will pen the next Great American Novel. She’ll take him on field trips worthy of any rom-com montage, and he’ll take her to interview surviving members of a backwoods death cult (obviously). Everyone will finish a book and no-one will fall in love. Really.","['Romance', 'Contemporary', 'Fiction', 'Contemporary Romance', 'Adult', 'Audiobook', 'Chick Lit', 'Adult Fiction', 'Books About Books', 'New Adult']"
The Love Hypothesis,https://www.goodreads.com/book/show/56732449-the-love-hypothesis,"As a third-year Ph.D. candidate, Olive Smith doesn't believe in lasting romantic relationships--but her best friend does, and that's what got her into this situation. Convincing Anh that Olive is dating and well on her way to a happily ever after was always going to take more than hand-wavy Jedi mind tricks: Scientists require proof. So, like any self-respecting biologist, Olive panics and kisses the first man she sees.That man is none other than Adam Carlsen, a young hotshot professor--and well-known ass. Which is why Olive is positively floored when Stanford's reigning lab tyrant agrees to keep her charade a secret and be her fake boyfriend. But when a big science conference goes haywire, putting Olive's career on the Bunsen burner, Adam surprises her again with his unyielding support and even more unyielding... six-pack abs.Suddenly their little experiment feels dangerously close to combustion. And Olive discovers that the only thing more complicated than a hypothesis on love is putting her own heart under the microscope.","['Contemporary', 'Fiction', 'Contemporary Romance', 'Adult', 'Audiobook', 'Chick Lit', 'New Adult', 'Love', 'Young Adult', 'College']"
A Court of Silver Flames,https://www.goodreads.com/book/show/53138095-a-court-of-silver-flames,"Nesta Archeron has always been prickly-proud, swift to anger, and slow to forgive. And ever since being forced into the Cauldron and becoming High Fae against her will, she's struggled to find a place for herself within the strange, deadly world she inhabits. Worse, she can't seem to move past the horrors of the war with Hybern and all she lost in it.The one person who ignites her temper more than any other is Cassian, the battle-scarred warrior whose position in Rhysand and Feyre's Night Court keeps him constantly in Nesta's orbit. But her temper isn't the only thing Cassian ignites. The fire between them is undeniable, and only burns hotter as they are forced into close quarters with each other.Meanwhile, the treacherous human queens who returned to the Continent during the last war have forged a dangerous new alliance, threatening the fragile peace that has settled over the realms. And the key to halting them might very well rely on Cassian and Nesta facing their haunting pasts.Against the sweeping backdrop of a world seared by war and plagued with uncertainty, Nesta and Cassian battle monsters from within and without as they search for acceptance-and healing-in each other's arms.","['Fantasy', 'Romance', 'Fiction', 'Fantasy Romance', 'Fae', 'New Adult', 'Audiobook', 'Adult', 'Magic', 'Young Adult']"
Malibu Rising,https://www.goodreads.com/book/show/55404546-malibu-rising,"Four famous siblings throw an epic party to celebrate the end of the summer. But over the course of twenty-four hours, their lives will change forever.Malibu: August, 1983. It’s the day of Nina Riva’s annual end-of-summer party, and anticipation is at a fever pitch. Everyone wants to be around the famous Rivas: Nina, the talented surfer and supermodel; brothers Jay and Hud, one a championship surfer, the other a renowned photographer; and their adored baby sister, Kit. Together, the siblings are a source of fascination in Malibu and the world over—especially as the offspring of the legendary singer, Mick Riva.The only person not looking forward to the party of the year is Nina herself, who never wanted to be the center of attention, and who has also just been very publicly abandoned by her pro tennis player husband. Oh, and maybe Hud—because it is long past time to confess something to the brother from whom he’s been inseparable since birth.Jay, on the other hand, is counting the minutes until nightfall, when the girl he can’t stop thinking about promised she’ll be there.And Kit has a couple secrets of her own—including a guest she invited without consulting anyone.By midnight the party will be completely out of control. By morning, the Riva mansion will have gone up in flames. But before that first spark in the early hours before dawn, the alcohol will flow, the music will play, and the loves and secrets that shaped this family’s generations will all come bubbling to the surface.is a story about one unforgettable night in the life of a family: the night they each have to choose what they will keep from the people who made them... and what they will leave behind.","['Fiction', 'Historical Fiction', 'Contemporary', 'Romance', 'Audiobook', 'Adult', 'Historical', 'Adult Fiction', 'Family', 'Literary Fiction']"
"Tomorrow, and Tomorrow, and Tomorrow",https://www.goodreads.com/book/show/58784475-tomorrow-and-tomorrow-and-tomorrow,"In this exhilarating novel, two friends—often in love, but never lovers—come together as creative partners in the world of video game design, where success brings them fame, joy, tragedy, duplicity, and, ultimately, a kind of immortality.On a bitter-cold day, in the December of his junior year at Harvard, Sam Masur exits a subway car and sees, amid the hordes of people waiting on the platform, Sadie Green. He calls her name. For a moment, she pretends she hasn't heard him, but then, she turns, and a game begins: a legendary collaboration that will launch them to stardom. These friends, intimates since childhood, borrow money, beg favors, and, before even graduating college, they have created their first blockbuster, . Overnight, the world is theirs. Not even twenty-five years old, Sam and Sadie are brilliant, successful, and rich, but these qualities won't protect them from their own creative ambitions or the betrayals of their hearts.Spanning thirty years, from Cambridge, Massachusetts, to Venice Beach, California, and lands in between and far beyond, Gabrielle Zevin's is a dazzling and intricately imagined novel that examines the multifarious nature of identity, disability, failure, the redemptive possibilities in play, and above all, our need to connect: to be loved and to love. Yes, it is a love story, but it is not one you have read before.","['Fiction', 'Contemporary', 'Romance', 'Audiobook', 'Literary Fiction', 'Adult', 'Historical Fiction', 'Book Club', 'Coming Of Age', 'Adult Fiction']"
Babel,https://www.goodreads.com/book/show/57945316-babel,"From award-winning author R. F. Kuang comes Babel, a historical fantasy epic that grapples with student revolutions, colonial resistance, and the use of language and translation as the dominating tool of the British EmpireTraduttore, traditore: An act of translation is always an act of betrayal.1828. Robin Swift, orphaned by cholera in Canton, is brought to London by the mysterious Professor Lovell. There, he trains for years in Latin, Ancient Greek, and Chinese, all in preparation for the day he’ll enroll in Oxford University’s prestigious Royal Institute of Translation—also known as Babel. The tower and its students are the world's center for translation and, more importantly, magic. Silver-working—the art of manifesting the meaning lost in translation using enchanted silver bars—has made the British unparalleled in power, as the arcane craft serves the Empire's quest for colonization.For Robin, Oxford is a utopia dedicated to the pursuit of knowledge. But knowledge obeys power, and as a Chinese boy raised in Britain, Robin realizes serving Babel means betraying his motherland. As his studies progress, Robin finds himself caught between Babel and the shadowy Hermes Society, an organization dedicated to stopping imperial expansion. When Britain pursues an unjust war with China over silver and opium, Robin must decide . . .","['Fantasy', 'Historical Fiction', 'Fiction', 'Historical', 'Adult', 'Audiobook', 'Historical Fantasy', 'Magical Realism', 'Magic', 'Urban Fantasy']"
The Inheritance Games,https://www.goodreads.com/book/show/52439531-the-inheritance-games,"Avery Grambs has a plan for a better future: survive high school, win a scholarship, and get out. But her fortunes change in an instant when billionaire Tobias Hawthorne dies and leaves Avery virtually his entire fortune. The catch? Avery has no idea why -- or even who Tobias Hawthorne is.To receive her inheritance, Avery must move into sprawling, secret passage-filled Hawthorne House, where every room bears the old man's touch -- and his love of puzzles, riddles, and codes. Unfortunately for Avery, Hawthorne House is also occupied by the family that Tobias Hawthorne just dispossessed. This includes the four Hawthorne grandsons: dangerous, magnetic, brilliant boys who grew up with every expectation that one day, they would inherit billions. Heir apparent Grayson Hawthorne is convinced that Avery must be a conwoman, and he's determined to take her down. His brother, Jameson, views her as their grandfather's last hurrah: a twisted riddle, a puzzle to be solved. Caught in a world of wealth and privilege, with danger around every turn, Avery will have to play the game herself just to survive.","['Mystery', 'Young Adult', 'Romance', 'Fiction', 'Fantasy', 'Contemporary', 'Mystery Thriller', 'Thriller', 'Audiobook', 'Teen']"
The Four Winds,https://www.goodreads.com/book/show/53138081-the-four-winds,"Texas, 1934. Millions are out of work and a drought has broken the Great Plains. Farmers are fighting to keep their land and their livelihoods as the crops are failing, the water is drying up, and dust threatens to bury them all. One of the darkest periods of the Great Depression, the Dust Bowl era, has arrived with a vengeance.In this uncertain and dangerous time, Elsa Martinelli—like so many of her neighbors—must make an agonizing choice: fight for the land she loves or go west, to California, in search of a better life. is an indelible portrait of America and the American Dream, as seen through the eyes of one indomitable woman whose courage and sacrifice will come to define a generation.Alternate cover edition of ISBN","['Historical Fiction', 'Fiction', 'Audiobook', 'Historical', 'Adult', 'Adult Fiction', 'Book Club', 'Family', 'Literary Fiction', 'Novels']"
American Dirt,https://www.goodreads.com/book/show/45046527-american-dirt,"Jeanine Cummins's American Dirt, the #1 New York Times bestseller and Oprah Book Club pick that has sold over two million copies, is finally available in paperback.Lydia lives in Acapulco. She has a son, Luca, the love of her life, and a wonderful husband who is a journalist. And while cracks are beginning to show in Acapulco because of the cartels, Lydia’s life is, by and large, fairly comfortable. But after her husband’s tell-all profile of the newest drug lord is published, none of their lives will ever be the same.Forced to flee, Lydia and Luca find themselves joining the countless people trying to reach the United States. Lydia soon sees that everyone is running from something. But what exactly are they running to?","['Fiction', 'Audiobook', 'Contemporary', 'Historical Fiction', 'Book Club', 'Thriller', 'Adult', 'Literary Fiction', 'Adult Fiction', 'Novels']"
Mexican Gothic,https://www.goodreads.com/book/show/53152636-mexican-gothic,"After receiving a frantic letter from her newly-wed cousin begging for someone to save her from a mysterious doom, Noemí Taboada heads to High Place, a distant house in the Mexican countryside. She’s not sure what she will find—her cousin’s husband, a handsome Englishman, is a stranger, and Noemí knows little about the region.Noemí is also an unlikely rescuer: She’s a glamorous debutante, and her chic gowns and perfect red lipstick are more suited for cocktail parties than amateur sleuthing. But she’s also tough and smart, with an indomitable will, and she is not afraid: Not of her cousin’s new husband, who is both menacing and alluring; not of his father, the ancient patriarch who seems to be fascinated by Noemí; and not even of the house itself, which begins to invade Noemí’s dreams with visions of blood and doom.Her only ally in this inhospitable abode is the family’s youngest son. Shy and gentle, he seems to want to help Noemí, but might also be hiding dark knowledge of his family’s past. For there are many secrets behind the walls of High Place. The family’s once colossal wealth and faded mining empire kept them from prying eyes, but as Noemí digs deeper she unearths stories of violence and madness.And Noemí, mesmerized by the terrifying yet seductive world of High Place, may soon find it impossible to ever leave this enigmatic house behind.","['Horror', 'Fiction', 'Historical Fiction', 'Gothic', 'Mystery', 'Fantasy', 'Thriller', 'Audiobook', 'Historical', 'Adult']"
Book Lovers,https://www.goodreads.com/book/show/58690308-book-lovers,"One summer. Two rivals. A plot twist they didn't see coming....Nora Stephens’ life is books—she’s read them all—and she is not that type of heroine. Not the plucky one, not the laidback dream girl, and especially not the sweetheart. In fact, the only people Nora is a heroine for are her clients, for whom she lands enormous deals as a cutthroat literary agent, and her beloved little sister Libby.Which is why she agrees to go to Sunshine Falls, North Carolina for the month of August when Libby begs her for a sisters’ trip away—with visions of a small-town transformation for Nora, who she’s convinced needs to become the heroine in her own story. But instead of picnics in meadows, or run-ins with a handsome country doctor or bulging-forearmed bartender, Nora keeps bumping into Charlie Lastra, a bookish brooding editor from back in the city. It would be a meet-cute if not for the fact that they’ve met many times and it’s never been cute.If Nora knows she’s not an ideal heroine, Charlie knows he’s nobody’s hero, but as they are thrown together again and again—in a series of coincidences no editor worth their salt would allow—what they discover might just unravel the carefully crafted stories they’ve written about themselves.","['Romance', 'Fiction', 'Contemporary', 'Audiobook', 'Contemporary Romance', 'Adult', 'Chick Lit', 'Books About Books', 'Adult Fiction', 'New Adult']"
The Guest List,https://www.goodreads.com/book/show/52656911-the-guest-list,"A wedding celebration turns dark and deadly in this deliciously wicked and atmospheric thriller reminiscent of Agatha Christie from the New York Times bestselling author of The Hunting Party.The bride – The plus one – The best man – The wedding planner – The bridesmaid – The bodyOn an island off the coast of Ireland, guests gather to celebrate two people joining their lives together as one. The groom: handsome and charming, a rising television star. The bride: smart and ambitious, a magazine publisher. It’s a wedding for a magazine, or for a celebrity: the designer dress, the remote location, the luxe party favors, the boutique whiskey. The cell phone service may be spotty and the waves may be rough, but every detail has been expertly planned and will be expertly executed.But perfection is for plans, and people are all too human. As the champagne is popped and the festivities begin, resentments and petty jealousies begin to mingle with the reminiscences and well wishes. The groomsmen begin the drinking game from their school days. The bridesmaid not-so-accidentally ruins her dress. The bride’s oldest (male) friend gives an uncomfortably caring toast.And then someone turns up dead. Who didn’t wish the happy couple well? And perhaps more important, why?","['Mystery', 'Thriller', 'Fiction', 'Mystery Thriller', 'Audiobook', 'Suspense', 'Adult', 'Crime', 'Contemporary', 'Adult Fiction']"
Under the Whispering Door,https://www.goodreads.com/book/show/53205888-under-the-whispering-door,"Welcome to Charon's Crossing.The tea is hot, the scones are fresh, and the dead are just passing through.When a reaper comes to collect Wallace from his own funeral, Wallace begins to suspect he might be dead.And when Hugo, the owner of a peculiar tea shop, promises to help him cross over, Wallace decides he’s definitely dead.But even in death he’s not ready to abandon the life he barely lived, so when Wallace is given one week to cross over, he sets about living a lifetime in seven days.Hilarious, haunting, and kind, is an uplifting story about a life spent at the office and a death spent building a home.","['Fantasy', 'Fiction', 'LGBT', 'Romance', 'Audiobook', 'Queer', 'Adult', 'Paranormal', 'Contemporary', 'Magical Realism']"
Heartstopper: Volume Three,https://www.goodreads.com/book/show/43449920-heartstopper,"In this volume we’ll see the Heartstopper gang go on a school trip to Paris! Not only are Nick and Charlie navigating a new city, but also telling more people about their relationship AND learning more about the challenges each other are facing in private…Meanwhile Tao and Elle will face their feelings for each other, Tara and Darcy share more about their relationship origin story, and the teachers supervising the trip seem… rather close…?","['Graphic Novels', 'Romance', 'LGBT', 'Young Adult', 'Queer', 'Contemporary', 'Comics', 'Fiction', 'Mental Health', 'Gay']"
Hamnet,https://www.goodreads.com/book/show/43890641-hamnet,"Drawing on Maggie O'Farrell's long-term fascination with the little-known story behind Shakespeare's most enigmatic play, Hamnet is a luminous portrait of a marriage, at its heart the loss of a beloved child.Warwickshire in the 1580s. Agnes is a woman as feared as she is sought after for her unusual gifts. She settles with her husband in Henley street, Stratford, and has three children: a daughter, Susanna, and then twins, Hamnet and Judith. The boy, Hamnet, dies in 1596, aged eleven. Four years or so later, the husband writes a play called Hamlet.Award-winning author Maggie O'Farrell's new novel breathes full-blooded life into the story of a loss usually consigned to literary footnotes, and provides an unforgettable vindication of Agnes, a woman intriguingly absent from history.A Notable Book (2020), Best Book of 2020: , , , and .","['Historical Fiction', 'Fiction', 'Historical', 'Literary Fiction', 'Audiobook', 'Adult', 'British Literature', 'Book Club', 'Novels', 'Adult Fiction']"
The Thursday Murder Club,https://www.goodreads.com/book/show/46000520-the-thursday-murder-club,"In a peaceful retirement village, four unlikely friends meet up once a week to investigate unsolved murders.But when a brutal killing takes place on their very doorstep, the Thursday Murder Club find themselves in the middle of their first live case. Elizabeth, Joyce, Ibrahim and Ron might be pushing eighty but they still have a few tricks up their sleeves.Can our unorthodox but brilliant gang catch the killer before it's too late?","['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Audiobook', 'Thriller', 'Contemporary', 'Murder Mystery', 'Humor', 'Adult']"
A Deadly Education,https://www.goodreads.com/book/show/50548197-a-deadly-education,"Lesson One of the Scholomance: Learning has never been this deadly.A Deadly Education is set at Scholomance, a school for the magically gifted where failure means certain death (for real) — until one girl, El, begins to unlock its many secrets.There are no teachers, no holidays, and no friendships, save strategic ones. Survival is more important than any letter grade, for the school won’t allow its students to leave until they graduate… or die! The rules are deceptively simple: Don’t walk the halls alone. And beware of the monsters who lurk everywhere.El is uniquely prepared for the school’s dangers. She may be without allies, but she possesses a dark power strong enough to level mountains and wipe out millions. It would be easy enough for El to defeat the monsters that prowl the school. The problem? Her powerful dark magic might also kill all the other students.","['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Horror', 'Young Adult Fantasy', 'Urban Fantasy', 'Paranormal', 'Romance', 'Science Fiction Fantasy']"
House of Sky and Breath,https://www.goodreads.com/book/show/40132775-house-of-sky-and-breath,"Bryce Quinlan and Hunt Athalar are trying to get back to normal―they may have saved Crescent City, but with so much upheaval in their lives lately, they mostly want a chance to relax. Slow down. Figure out what the future holds.The Asteri have kept their word so far, leaving Bryce and Hunt alone. But with the rebels chipping away at the Asteri’s power, the threat the rulers pose is growing. As Bryce, Hunt, and their friends get pulled into the rebels’ plans, the choice becomes clear: stay silent while others are oppressed, or fight for what’s right. And they’ve never been very good at staying silent.In this sexy, action-packed sequel to the #1 bestseller House of Earth and Blood, Sarah J. Maas weaves a captivating story of a world about to explode―and the people who will do anything to save it.","['Fantasy', 'Romance', 'Fae', 'Fantasy Romance', 'Fiction', 'Urban Fantasy', 'Adult', 'Magic', 'New Adult', 'Audiobook']"
Crying in H Mart,https://www.goodreads.com/book/show/54814676-crying-in-h-mart,"A memoir about growing up Korean American, losing her mother, and forging her own identity.Michelle Zauner tells of growing up one of the few Asian American kids at her school in Eugene, Oregon; of struggling with her mother’s particular, high expectations of her; of a painful adolescence; of treasured months spent in her grandmother’s tiny apartment in Seoul, where she and her mother would bond, late at night, over heaping plates of food.As she grew up, moving to the East Coast for college, finding work in the restaurant industry, and performing gigs with her fledgling band—and meeting the man who would become her husband—her Koreanness began to feel ever more distant, even as she found the life she wanted to live. It was her mother’s diagnosis of terminal cancer, when Michelle was twenty-five, that forced a reckoning with her identity and brought her to reclaim the gifts of taste, language, and history her mother had given her.","['Memoir', 'Nonfiction', 'Audiobook', 'Biography', 'Food', 'Biography Memoir', 'Adult', 'Contemporary', 'Autobiography', 'Music']"
