title,url,description,genres
As I Lay Dying,https://www.goodreads.com/book/show/77013.As_I_Lay_Dying,"As I Lay Dying is Faulkner’s harrowing account of the Bundren family’s odyssey across the Mississippi countryside to bury Addie, their wife and mother. Narrated in turn by each of the family members -- including Addie herself -- as well as others; the novel ranges in mood, from dark comedy to the deepest pathos. Considered one of the most influential novels in American fiction in structure, style, and drama, As I Lay Dying is a true 20th-century classic.This edition reproduces the corrected text of as established in 1985 by Noel Polk.","['Classics', 'Fiction', 'Literature', 'Novels', 'American', 'School', 'Southern Gothic', 'Literary Fiction', '20th Century', 'Southern']"
Little House on the Prairie,https://www.goodreads.com/book/show/77767.Little_House_on_the_Prairie,"Meet Laura Ingalls, the little girl who would grow up to write the Little House books.Pa Ingalls decides to sell the little log house, and the family sets out for Indian country! They travel from Wisconsin to Kansas, and there, finally, Pa builds their little house on the prairie. Sometimes farm life is difficult, even dangerous, but Laura and her family are kept busy and are happy with the promise of their new life on the prairie.LITTLE HOUSE ON THE PRAIRIE is the second book in the Laura Years series.--back cover","['Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Juvenile', 'Audiobook', 'Family']"
Madeline,https://www.goodreads.com/book/show/475339.Madeline,"Madeline is one of the best-loved characters in children's literature. Set in picturesque Paris, this tale of a brave little girl's trip to the hospital was a Caldecott Honor Book in 1940 and has as much appeal today as it did then. The combination of a spirited heroine, timelessly appealing art, cheerful humor, and rhythmic text makes Madeline a perennial favorite with children of all ages.","['Picture Books', 'Childrens', 'Classics', 'Fiction', 'France', 'Poetry', 'Kids', 'Juvenile', 'Realistic Fiction', 'Young Adult']"
Their Eyes Were Watching God,https://www.goodreads.com/book/show/37415.Their_Eyes_Were_Watching_God,"Fair and long-legged, independent and articulate, Janie Crawford sets out to be her own person—no mean feat for a black woman in the '30s. Janie's quest for identity takes her through three marriages and into a journey back to her roots.","['Classics', 'Fiction', 'Historical Fiction', 'School', 'African American', 'Literature', 'Feminism', 'Novels', 'Historical', 'Read For School']"
Death on the Nile,https://www.goodreads.com/book/show/131359.Death_on_the_Nile,"The tranquility of a lovely cruise along the Nile is shattered by the discovery that Linnet Ridgeway has been shot. She was young, stylish and beautiful, a girl who had everything – until she lost her life.Who is also on board? Christie's great detective Hercule Poirot is on holiday. He recalls an earlier outburst by a fellow passenger: ‘I’d like to put my dear little pistol against her head and just press the trigger.’ Despite the exotic setting, nothing is ever quite what it seems…","['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Audiobook', 'Detective', 'Thriller', 'Classics', 'Murder Mystery', 'Adult']"
The Big Sleep,https://www.goodreads.com/book/show/2052.The_Big_Sleep,"When a dying millionaire hires Philip Marlowe to handle the blackmailer of one of his two troublesome daughters, Marlowe finds himself involved with more than extortion. Kidnapping, pornography, seduction, and murder are just a few of the complications he gets caught up in.This is an alternate cover edition.","['Mystery', 'Fiction', 'Classics', 'Crime', 'Noir', 'Detective', 'Mystery Thriller', 'Thriller', 'Novels', 'American']"
Tender Is the Night,https://www.goodreads.com/book/show/46164.Tender_Is_the_Night,"Set on the French Riviera in the late 1920s, Tender Is the Night is the tragic romance of the young actress Rosemary Hoyt and the stylish American couple Dick and Nicole Diver. A brilliant young psychiatrist at the time of his marriage, Dick is both husband and doctor to Nicole, whose wealth goads him into a lifestyle not his own, and whose growing strength highlights Dick's harrowing demise. A profound study of the romantic concept of character, Tender Is the Night is lyrical, expansive, and hauntingly evocative.","['Classics', 'Fiction', 'Literature', 'Romance', 'American', 'Novels', '20th Century', 'Literary Fiction', 'France', 'Modern Classics']"
"I, Claudius",https://www.goodreads.com/book/show/18765.I_Claudius,"Into the 'autobiography' of Clau-Clau-Claudius, the pitiful stammerer who was destined to become Emperor in spite of himself, Graves packs the everlasting intrigues, the depravity, the bloody purges and mounting cruelty of the reigns of Augustus and Tiberius, soon to culminate in the deified insanity of Caligula.I, Claudius and its sequel, Claudius the God, are among the most celebrated, as well the most gripping historical novels ever written.Cover illustration: Brian Pike","['Historical Fiction', 'Fiction', 'Classics', 'Historical', 'Literature', 'Novels', 'Italy', 'Audiobook', 'Ancient History', 'British Literature']"
The Maltese Falcon,https://www.goodreads.com/book/show/29999.The_Maltese_Falcon,"Sam Spade is hired by the fragrant Miss Wonderley to track down her sister, who has eloped with a louse called Floyd Thursby. But Miss Wonderley is in fact the beautiful and treacherous Brigid O'Shaughnessy, and when Spade's partner Miles Archer is shot while on Thursby's trail, Spade finds himself both hunter and hunted: can he track down the jewel-encrusted bird, a treasure worth killing for, before the Fat Man finds him?","['Mystery', 'Fiction', 'Classics', 'Crime', 'Noir', 'Detective', 'Mystery Thriller', 'Thriller', 'Audiobook', 'Novels']"
Down and Out in Paris and London,https://www.goodreads.com/book/show/393199.Down_and_Out_in_Paris_and_London,"This unusual fictional memoir - in good part autobiographical - narrates without self-pity and often with humor the adventures of a penniless British writer among the down-and-outs of two great cities. The Parisian episode is fascinating for its expose of the kitchens of posh French restaurants, where the narrator works at the bottom of the culinary echelon as dishwasher, or plongeur. In London, while waiting for a job, he experiences the world of tramps, street people, and free lodging houses. In the tales of both cities we learn some sobering Orwellian truths about poverty and of society.","['Nonfiction', 'Classics', 'Memoir', 'Biography', 'Travel', 'History', 'Literature', 'France', 'Autobiography', 'Politics']"
Murder at the Vicarage,https://www.goodreads.com/book/show/16331.Murder_at_the_Vicarage,"‘Anyone who murdered Colonel Protheroe,’ declared the parson, brandishing a carving knife above a joint of roast beef, ‘would be doing the world at large a favour!’ It was a careless remark for a man of the cloth. And one which was to come back and haunt the clergyman just a few hours later – when the colonel was found shot dead in the clergyman’s study. But as Miss Marple soon discovers, the whole village seems to have had a motive to kill Colonel Protheroe.","['Mystery', 'Fiction', 'Classics', 'Crime', 'Mystery Thriller', 'Detective', 'Audiobook', 'Cozy Mystery', 'Thriller', 'British Literature']"
Mary Poppins,https://www.goodreads.com/book/show/152380.Mary_Poppins,"By P.L. Travers, the author featured in the major motion picture, Saving Mr. Banks. From the moment Mary Poppins arrives at Number Seventeen Cherry-Tree Lane, everyday life at the Banks house is forever changed.It all starts when Mary Poppins is blown by the east wind onto the doorstep of the Banks house. She becomes a most unusual nanny to Jane, Michael, and the twins. Who else but Mary Poppins can slide up banisters, pull an entire armchair out of an empty carpetbag, and make a dose of medicine taste like delicious lime-juice cordial? A day with Mary Poppins is a day of magic and make-believe come to life!","['Classics', 'Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Audiobook', 'Young Adult', 'Magic', 'Juvenile', 'Adventure']"
The Little Engine That Could,https://www.goodreads.com/book/show/824204.The_Little_Engine_That_Could,"The story of a train filled with toys and gifts for little boys and girls that breaks down before reaching the children. After asking several passing trains for help over the hill, a little blue train agrees to help the stranded toys. Even though she is small, the blue train tries her best to bring the toys to the children on the other side of the hill.","['Picture Books', 'Childrens', 'Classics', 'Fiction', 'Trains', 'Fantasy', 'Kids', 'Transport', 'Juvenile', 'Inspirational']"
The A.B.C. Murders,https://www.goodreads.com/book/show/16322.The_A_B_C_Murders,"When Alice Asher is murdered in Andover, Hercule Poirot is already looking into the clues. Alphabetically speaking, it's one letter down, twenty-five to go.There's a serial killer on the loose. His macabre calling card is to leave the ABC Railway Guide beside each victim's body. But if A is for Alice Asher, bludgeoned to death in Andover, and B is for Betty Bernard, strangled with her belt on the beach at Bexhill, who will then be Victim C? More importantly, why is this happening?Often considered to be one of Agatha Christie's best.Librarian's note: the first fifteen novels in the Hercule Poirot series are 1) The Mysterious Affair at Styles, 1920; 2) The Murder on the Links, 1923; 3) The Murder of Roger Ackroyd, 1926; 4) The Big Four, 1927; 5) The Mystery of the Blue Train, 1928; 6) Peril at End House, 1932; 7) Lord Edgware Dies, 1933; 8) Murder on the Orient Express, 1934; 9) Three Act Tragedy, 1935; 10) Death in the Clouds, 1935; 11) The A.B.C. Murders, 1936; 12) Murder in Mesopotamia, 1936; 13) Cards on the Table, 1936; 14) Dumb Witness, 1937; and 15) Death on the Nile, 1937. These are just the novels; Poirot also appears in this period in a play, Black Coffee, 1930, and two collections of short stories, Poirot Investigates, 1924, and Murder in the Mews, 1937. Each novel, play and short story has its own entry on Goodreads.","['Mystery', 'Fiction', 'Classics', 'Crime', 'Mystery Thriller', 'Detective', 'Thriller', 'Audiobook', 'Murder Mystery', 'British Literature']"
Light in August,https://www.goodreads.com/book/show/10979.Light_in_August,"Light in August, a novel that contrasts stark tragedy with hopeful perseverance in the face of mortality, which features some of Faulkner’s most memorable characters: guileless, dauntless Lena Grove, in search of the father of her unborn child; Reverend Gail Hightower, a lonely outcast haunted by visions of Confederate glory; and Joe Christmas, a desperate, enigmatic drifter consumed by his mixed ancestry.","['Fiction', 'Literature', 'Classics', 'Novels', 'American', 'Southern Gothic', 'Southern', '20th Century', 'Literary Fiction', 'The United States Of America']"
Cold Comfort Farm,https://www.goodreads.com/book/show/92780.Cold_Comfort_Farm,"Winner of the 1933 Femina Vie Heureuse Prize, COLD COMFORT FARM is a wickedly funny portrait of British rural life in the 1930s. Flora Poste, a recently orphaned socialite, moves in with her country relatives, the gloomy Starkadders of Cold Comfort Farm, and becomes enmeshed in a web of violent emotions, despair, and scheming, until Flora manages to set things right.","['Fiction', 'Classics', 'Humor', 'Historical Fiction', 'British Literature', 'Comedy', 'Literature', '20th Century', 'Novels', 'Historical']"
Narcissus and Goldmund,https://www.goodreads.com/book/show/5954.Narcissus_and_Goldmund,"Narcissus and Goldmund tells the story of two medieval men whose characters are diametrically opposite: Narcissus, an ascetic monk firm in his religious commitment, and Goldmund, a romantic youth hungry for knowledge and worldly experience. First published in 1930, Hesse's novel remains a moving and pointed exploration of the conflict between the life of the spirit and the life of the flesh. It is a theme that transcends all time.","['Fiction', 'Classics', 'Philosophy', 'German Literature', 'Literature', 'Novels', 'Germany', 'Historical Fiction', 'Literary Fiction', '20th Century']"
"Absalom, Absalom!",https://www.goodreads.com/book/show/373755.Absalom_Absalom_,"Published in 1936, Absalom, Absalom! is considered by many to be William Faulkner's masterpiece. Although the novel's complex and fragmented structure poses considerable difficulty to readers, the book's literary merits place it squarely in the ranks of America's finest novels. The story concerns Thomas Sutpen, a poor man who finds wealth and then marries into a respectable family. His ambition and extreme need for control bring about his ruin and the ruin of his family. Sutpen's story is told by several narrators, allowing the reader to observe variations in the saga as it is recounted by different speakers. This unusual technique spotlights one of the novel's central questions: To what extent can people know the truth about the past?","['Classics', 'Fiction', 'Literature', 'Novels', 'American', 'Historical Fiction', 'Southern Gothic', 'Southern', '20th Century', 'Literary Fiction']"
The Story of Ferdinand,https://www.goodreads.com/book/show/773951.The_Story_of_Ferdinand,"A true classic with a timeless message, The Story of Ferdinand has enchanted readers since it was first published in 1936. All the other bulls would run and jump and butt their heads together. But Ferdinand would rather sit and smell the flowers. So what will happen when our pacifist hero is picked for the bullfights in Madrid? This new edition contains the complete original text of the story and the original illustrations.","['Picture Books', 'Childrens', 'Classics', 'Fiction', 'Animals', 'Spain', 'Kids', 'Juvenile', 'Fantasy', 'Young Adult']"
On the Banks of Plum Creek,https://www.goodreads.com/book/show/7882.On_the_Banks_of_Plum_Creek,"The adventures of Laura Ingalls and her family continue as they leave their little house on the prairie and travel in their covered wagon to Minnesota. They settle into a house made of sod on the banks of beautiful Plum Creek. Soon Pa builds them a sturdier house, with real glass windows and a hinged door. Laura and Mary go to school, help with the chores around the house, and fish in the creek. Pa’s fiddle lulls them all to sleep at the end of the day. But then disaster strikes—on top of a terrible blizzard, a grasshopper infestation devours their wheat crop. Now the family must work harder than ever to overcome these challenges.","['Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Juvenile', 'Audiobook', 'Family']"
The Sword in the Stone,https://www.goodreads.com/book/show/316845.The_Sword_in_the_Stone,"""Learn. That is the only thing that never fails.""--Merlyn the WizardBefore there was a famous king named Arthur, there was a curious boy named Wart and a kind old wizard named Merlyn. Transformed by Merlyn into the forms of his fantasy, Wart learns the value of history from a snake, of education from a badger, and of courage from a hawk--the lessons that help turn a boy into a man. Together, Wart and Merlyn take the reader through this timeless story of childhood and adventure--The Sword in the Stone.T.H. White's classic tale of the young Arthur's questioning and discovery of his life is unparalleled for its wit and wisdom, and for its colorful characters, from the wise Merlyn to the heroic Robin Wood to the warmhearted King Pellinore.Golden Kite Honor artist Dennis Nolan has loved The Sword in the Stone since childhood, and he imbues White's tale with magic and mystery in his glowing illustrations. Readers who know Arthur or are meeting him for the first time will delight in this beautiful rendering of one of the greatest stories of all time.","['Fantasy', 'Classics', 'Fiction', 'Historical Fiction', 'Arthurian', 'Childrens', 'Young Adult', 'Mythology', 'Adventure', 'Historical']"
Nausea,https://www.goodreads.com/book/show/298275.Nausea,"Nausea is the story of Antoine Roquentin, a French writer who is horrified at his own existence. In impressionistic, diary form he ruthlessly catalogues his every feeling and sensation about the world and people around him.His thoughts culminate in a pervasive, overpowering feeling of nausea which ""spread at the bottom of the viscous puddle, at the bottom of our time, the time of purple suspenders and broken chair seats; it is made of wide, soft instants, spreading at the edge, like an oil stain.""Roquentin's efforts to try and come to terms with his life, his philosophical and psychological struggles, give Sartre the opportunity to dramatize the tenets of his Existentialist creed.The introduction for this edition of by Hayden Carruth gives background on Sartre's life and major works, a summary of the principal themes of Existentialist philosophy, and a critical analysis of the novel itself.","['Philosophy', 'Fiction', 'Classics', 'France', 'Literature', 'French Literature', 'Novels', '20th Century', 'Nobel Prize', 'Literary Fiction']"
Homage to Catalonia,https://www.goodreads.com/book/show/9646.Homage_to_Catalonia,In 1936 George Orwell travelled to Spain to report on the Civil War and instead joined the fight against the Fascists. This famous account describes the war and Orwell’s own experiences. Introduction by Lionel Trilling.,"['History', 'Nonfiction', 'Politics', 'Classics', 'War', 'Memoir', 'Biography', 'Spain', 'Literature', 'Spanish Civil War']"
Our Town,https://www.goodreads.com/book/show/205476.Our_Town,"Our Town was first produced and published in 1938 to wide acclaim. This Pulitzer Prize-winning drama of life in the small village of Grover's Corners, an allegorical representation of all life, has become a classic. It is Thornton Wilder's most renowned and most frequently performed play.","['Plays', 'Classics', 'Fiction', 'Drama', 'Theatre', 'School', 'Read For School', 'Historical Fiction', 'High School', 'Literature']"
Anne of Windy Poplars,https://www.goodreads.com/book/show/65840.Anne_of_Windy_Poplars,"Anne Shirley has left Redmond College behind to begin a new job and a new chapter of her life away from Green Gables. Now she faces a new challenge: the Pringles. They're known as the royal family of Summerside--and they quickly let Anne know she is not the person they had wanted as principal of Summerside High School. But as she settles into the cozy tower room at Windy Poplars, Anne finds she has great allies in the widows Aunt Kate and Aunt Chatty--and in their irrepressible housekeeper, Rebecca Dew. As Anne learns Summerside's strangest secrets, winning the support of the prickly Pringles becomes only the first of her delicious triumphs.","['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Romance', 'Historical', 'Canada', 'Audiobook', 'Middle Grade']"
Journey to the End of the Night,https://www.goodreads.com/book/show/12395.Journey_to_the_End_of_the_Night,"Louis-Ferdinand Celine's revulsion and anger at what he considered the idiocy and hypocrisy of society explodes from nearly every page of this novel. Filled with slang and obscenities and written in raw, colloquial language, Journey to the End of the Night is a literary symphony of violence, cruelty and obscene nihilism. This book shocked most critics when it was first published in France in 1932, but quickly became a success with the reading public in Europe, and later in America where it was first published by New Directions in 1952. The story of the improbable yet convincingly described travels of the petit-bourgeois (and largely autobiographical) antihero, Bardamu, from the trenches of World War I, to the African jungle, to New York and Detroit, and finally to life as a failed doctor in Paris, takes the readers by the scruff and hurtles them toward the novel's inevitable, sad conclusion.","['Fiction', 'France', 'Literature', 'French Literature', 'Novels', 'Philosophy', 'Classics']"
Lost Horizon,https://www.goodreads.com/book/show/2978.Lost_Horizon,"While attempting to escape a civil war, four people are kidnapped and transported to the Tibetan mountains. After their plane crashes, they are found by a mysterious Chinese man. He leads them to a monastery hidden in ""the valley of the blue moon"" -- a land of mystery and matchless beauty where life is lived in tranquil wonder, beyond the grasp of a doomed world.It is here, in Shangri-La, where destinies will be discovered and the meaning of paradise will be unveiled.","['Fiction', 'Classics', 'Fantasy', 'Adventure', 'Historical Fiction', 'Literature', 'Travel', 'Novels', 'Asia', 'Science Fiction']"
The Waves,https://www.goodreads.com/book/show/46114.The_Waves,"As ondas, considerada uma das mais importantes obras de Virginia Woolf e do século XX, envolve o leitor nas inquietações e sensações íntimas de suas personagens principais. Os monólogos que conduzem a narrativa se desenrolam em um fluxo contínuo como o movimento das ondas e transformam este romance em um verdadeiro jogo experimental. Homossexualidade, adultério, amizade, amor e morte atravessam a fala dos protagonistas, que se exprimem e se retiram, cada um a seu tempo, embalando o leitor no ritmo das marés. Esta edição conta com a tradução da escritora Lya Luft, que verteu com maestria para a língua portuguesa toda a complexidade da genial escrita da autora.","['Classics', 'Fiction', 'Literature', 'Novels', 'Poetry', '20th Century', 'Literary Fiction', 'British Literature', 'Modern Classics', 'English Literature']"
The Poetry of Robert Frost,https://www.goodreads.com/book/show/95819.The_Poetry_of_Robert_Frost,"The only comprehensive gathering of Frost's published poetry, this affordable volume offers the entire contents of his eleven books of verse, from A Boy's Will (1913) to In the Clearing (1962). Frost scholar Lathem, who was also a close friend of the four-time Pulitzer Prize-winner, scrupulously annotated the 350-plus poems in this collection, which has been the standard edition of Frost's work since it first appeared in 1969.","['Poetry', 'Classics', 'Fiction', 'Literature', 'American', '20th Century', 'Anthologies', 'Classic Literature', 'Collections', 'Unfinished']"
Old Possum's Book of Practical Cats,https://www.goodreads.com/book/show/402128.Old_Possum_s_Book_of_Practical_Cats,"Cats! Some are sane, some are mad and some are good and some are bad.Enjoy the show!With all your favourite cats, starring ...Macavity, the Mystery CatMr Mistofelees, the Original Conjuring CatMungojerrie and Rumpelteazerand many more!","['Poetry', 'Classics', 'Fiction', 'Cats', 'Animals', 'Humor', 'Childrens', 'Literature', '20th Century', 'British Literature']"
Tropic of Cancer,https://www.goodreads.com/book/show/249.Tropic_of_Cancer,"Now hailed as an American classic Tropic of Cancer, Henry Miller’s masterpiece, was banned as obscene in this country for twenty-seven years after its first publication in Paris in 1934. Only a historic court ruling that changed American censorship standards, ushering in a new era of freedom and frankness in modern literature, permitted the publication of this first volume of Miller’s famed mixture of memoir and fiction, which chronicles with unapologetic gusto the bawdy adventures of a young expatriate writer, his friends, and the characters they meet in Paris in the 1930s. Tropic of Cancer is now considered, as Norman Mailer said, ""one of the ten or twenty great novels of our century.""","['Fiction', 'Classics', 'Literature', 'Novels', 'Banned Books', 'American', 'Erotica', 'Literary Fiction', 'France', '20th Century']"
Out of the Silent Planet,https://www.goodreads.com/book/show/25350.Out_of_the_Silent_Planet,"In the first novel of C.S. Lewis's classic science fiction trilogy, Dr Ransom, a Cambridge academic, is abducted and taken on a spaceship to the red planet of Malacandra, which he knows as Mars. His captors are plotting to plunder the planet's treasures and plan to offer Ransom as a sacrifice to the creatures who live there. Ransom discovers he has come from the 'silent planet' – Earth – whose tragic story is known throughout the universe...","['Science Fiction', 'Fiction', 'Fantasy', 'Classics', 'Christian', 'Christian Fiction', 'Science Fiction Fantasy', 'Audiobook', 'Religion', 'Adventure']"
The Thin Man,https://www.goodreads.com/book/show/80616.The_Thin_Man,"Nick and Nora Charles are Hammett's most enchanting creations, a rich, glamorous couple who solve homicides in between wisecracks and martinis. At once knowing and unabashedly romantic, The Thin Man is a murder mystery that doubles as a sophisticated comedy of manners.","['Mystery', 'Fiction', 'Classics', 'Crime', 'Noir', 'Mystery Thriller', 'Detective', 'Thriller', 'Novels', 'American']"
